"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_Portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Element.info","Comments","R_El.Portion.Element.info.Comments","New_El"
"551",1408,2017,NA,621,"18","J20","","DHS","1_VII_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Tarsometatarsus","-","R","0.7","4-Distal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"6","W distal","4-Distal and shaft","distal","","Tarsometatarsus/4-Distal and shaft/distal/","Tarsometatarsus"
"552",1409,2017,NA,621,"18","J20","","DHS","1_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Humerus","","R","0.8","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","","Humerus/5-Shaft only/shaft/","Humerus"
"553",1410,2017,NA,621,"18","J20","","DHS","1_VII_14","Bird","General","small","","small bird","#N/A","Pelvis acetabulum","-","L","0.3","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","ishium and small frag of acetabulum","","Pelvis acetabulum//ishium and small frag of acetabulum/","Pelvis Acetabulum"
"554",1411,2017,NA,621,"18","J20","","DHS","1_VII_14","Bird","General","","","Bird","#N/A","shaft","Frags","","0","sliver","2",2,NA,"","","","","","","Phone 11_VIII_17","",NA,"9",2,"","",NA,"","","","",NA,"26.8","Length of shaft (both are the same)","sliver","frag","cut and burnt, burning localised around edges of cut, looks more like burnt in the process of working rather than consumption, both fragments are the same length. Fragments look to be burnt and cut on either end of shaft, and one is also cut and burnt along the shaft. Both also have multiple cut marks across the shaft. The two fragments may once have been a sinlge piece but do not currently refit perfectlly.","shaft/sliver/frag/cut and burnt, burning localised around edges of cut, looks more like burnt in the process of working rather than consumption, both fragments are the same length. Fragments look to be burnt and cut on either end of shaft, and one is also cut and burnt along the shaft. Both also have multiple cut marks across the shaft. The two fragments may once have been a sinlge piece but do not currently refit perfectlly.","Shaft frags"
"555",1412,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Rib","Frags","","0","4-Distal and shaft","4",1,NA,"","","","","","","","",NA,"9",1,"","",NA,"","","","",NA,"","","4-Distal and shaft","frag","","Rib/4-Distal and shaft/frag/","Ribs"
"556",1413,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","3",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"557",1414,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","","2",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"558",1415,2017,NA,630,"18","I23","","DHS","2_VII_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Femur","-","R","0.7","4-Distal and shaft","4",1,NA,"","","ND","ND","EL","BIG tuza","","",NA,"",0,"","",NA,"","","","",NA,"11.1","W","4-Distal and shaft","distal","","Femur/4-Distal and shaft/distal/","Femur"
"559",1416,2017,NA,630,"18","I23","","DHS","2_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","8- pieces grouped together ","5",13,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"560",1417,2017,NA,630,"18","I23","","DHS","2_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Tarsometatarsus","","L","0.9","6- whole lenght/size but still broken","?",1,NA,"adult","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"34.5x7.3","Lxmin distal w (some fragmentation)","6- whole lenght/size but still broken","","","Tarsometatarsus/6- whole lenght/size but still broken//","Tarsometatarsus"
"561",1418,2017,NA,630,"18","I23","","DHS","2_VII_14","Bird","General","","","Bird","#N/A","shaft","","","0","5-Shaft only","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","","","shaft/5-Shaft only//","Shaft frags"
"562",1419,2017,NA,630,"18","I23","","DHS","2_VII_14","Mammal","Human","","","Human","#N/A","shaft","Femur?","","0","sliver","",1,NA,"","","","","","","Phone 11_VIII_17","",NA,"",0,"","",NA,"2","","","",NA,"","","sliver","probably femur","worked shaft, human based on thickness and straightness of bone, sawn at one end (and come cut marks visible), polished smooth on the outside, looks heat treated, other edges look like ancient semi-fresh breaks, spiral fracture with lots of micro step fracture. ","shaft/sliver/probably femur/worked shaft, human based on thickness and straightness of bone, sawn at one end (and come cut marks visible), polished smooth on the outside, looks heat treated, other edges look like ancient semi-fresh breaks, spiral fracture with lots of micro step fracture. ","Shaft frags"
"563",1420,2017,NA,621,"18","J20","","DHS","1_VII_14","Reptile","Testudine","Kinosternon","sp.","Mud turtle","#N/A","Carapace","Costal scute","R","1","","",1,NA,"young?","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"41.6x17.5","max L (including rib) x max w","","Costal scute","smaller than example","Carapace//Costal scute/smaller than example","Carapace"
"564",1421,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Needle","Needle","","?","4-Distal and shaft","1",1,NA,"","","","","","","Phone 11_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"1.8","w","4-Distal and shaft","Needle","small thin needle, no eye vibible","Needle/4-Distal and shaft/Needle/small thin needle, no eye vibible","Tool"
"565",1422,2017,NA,621,"18","J20","","DHS","1_VII_14","Mammal","General","large","","large mammal","#N/A","Needle","Needle","","0.9","1-Proximal epiphysis","1",1,NA,"","","","","","","Phone 11_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"91.3x5.3","LxW","1-Proximal epiphysis","Needle","Looks like it was broken at eye and reworked at proximal end, very thick. ","Needle/1-Proximal epiphysis/Needle/Looks like it was broken at eye and reworked at proximal end, very thick. ","Tool"
"566",1423,2017,NA,630,"18","I23","","DHS","2_VII_14","Mammal","General","large","","large mammal","#N/A","Awl","Awl","","?","4-Distal and shaft","",1,NA,"","","","","","","Phone 11_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"49.1x4.5","LxW","4-Distal and shaft","Awl","Complete? Small awl, spongy bone visible at proximal suggesting it was not much longer, short so maybe inserted or attached to something?","Awl/4-Distal and shaft/Awl/Complete? Small awl, spongy bone visible at proximal suggesting it was not much longer, short so maybe inserted or attached to something?","Tool"
"567",1424,2017,NA,639,"SOTD","D42","","GMB","","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Mandible","","R","0.8","6- whole lenght/size but still broken","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","6- whole lenght/size but still broken","body","Dentition fragmented but complete","Mandible/6- whole lenght/size but still broken/body/Dentition fragmented but complete","Mandible"
"568",1425,2017,NA,639,"SOTD","D42","","GMB","","Reptile","Testudine","","","Turtle","#N/A","carapace or plastron","-","","0","","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","carapace or plastron","","carapace or plastron//carapace or plastron/","ND scute"
"569",1426,2017,NA,639,"SOTD","D42","","GMB","","Mammal","General","","","mammal","#N/A","frag","","","0","","3",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"570",1427,2017,NA,632,"18","L10","","DMC","2_VIII_13","Mammal","Human","","","Human","#N/A","","","","0","","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"571",1428,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Ischium","-","L","0.2","4-Distal and shaft","2",1,NA,"","","","","","","","",NA,"",0,"8","",NA,"","","","",NA,"","","4-Distal and shaft","Ischium","","Ischium/4-Distal and shaft/Ischium/","Ischium"
"572",1429,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","","0","5-Shaft only","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","","Rib/5-Shaft only/shaft/","Ribs"
"573",1430,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","tth up","M1","R","1","","",1,NA,"","Lt wear","","","","","","",NA,"",0,"","",NA,"","","","",NA,"11.4x8.1x14.2","ant-post, altura, ancho","","M1","","tth up//M1/","Tth Up"
"574",1431,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","Lumbar","1, 2, 3","","1","","4",3,3,"","","FU","PR","FU","","Phone 11_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"","","","1, 2, 3","three complete lumbar ","Lumbar//1, 2, 3/three complete lumbar ","Lumbar"
"575",1432,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","Sacrum","3","","0.2","","?",1,NA,"","","FU","","FU","","","",NA,"",0,"9","",NA,"","","","",NA,"","","","s3","frag of sacrum, S3","Sacrum//s3/frag of sacrum, S3","Sacrum"
"576",1433,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"1","","","",NA,"","","sliver","frag","fragment of worked bone, likely broken tool. One end looks like it originally had a point or bevel","shaft/sliver/frag/fragment of worked bone, likely broken tool. One end looks like it originally had a point or bevel","Shaft frags"
"577",1434,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","General","large","","large mammal","#N/A","shaft","Frags","","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","likely tibia frag of artiodactyl","shaft/sliver/frag/likely tibia frag of artiodactyl","Shaft frags"
"578",1435,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","General","large","","large mammal","#N/A","cranium","Vault fragment","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Vault fragment","thick frag of cranium of large mammal, weird/rough exterior texture","cranium//Vault fragment/thick frag of cranium of large mammal, weird/rough exterior texture","Cranium"
"579",1436,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","General","","","mammal","#N/A","shaft","","","?","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","maybe baby?","shaft///maybe baby?","Shaft frags"
"580",1437,2017,NA,569,"18","N26","","AH","24_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","patella","///patella",NA
"581",1438,2017,NA,577,"18","N26","","AH","25_VI_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Femur","","L","0.8","5-Shaft only","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","Looks like a smallish duck","Femur/5-Shaft only/shaft/Looks like a smallish duck","Femur"
"582",1439,2017,NA,577,"18","N26","","AH","25_VI_14","Fish","Marine fish","Marine fish","","Marine fish","#N/A","Precaudal vert","","","0.9","","?",1,NA,"","","","","","","Phone 14_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"9.8","L","","","Larger than lake fish. ","Precaudal vert///Larger than lake fish. ",NA
"583",1440,2017,NA,564,"18","I23","","DHS","23_VI_14","Unknown","NID","","","Bird or Mammal","#N/A","Rib?","Rib?","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Rib? frag","","Rib?//Rib? frag/","ND frags"
"584",1441,2017,NA,564,"18","I23","","DHS","23_VI_14","Bird","General","cf. Charadriforme","","Bird","cf. Charadriforme","Tibiotarsus","-","R","0.3","4-Distal and shaft","4",1,NA,"","","","","","","Phone 14_VIII_17","Y",NA,"",0,"","",NA,"","","","",NA,"6.8x6.5x5.7","WxD of distalx height of condyles","4-Distal and shaft","distal","Looks v similar to a small bird Joel identified as scolopacidae (a charidriform), also looking on J rochester flicker, it looked similar also to some of the woodpeckers. Really distinctive, should be able to ID","Tibiotarsus/4-Distal and shaft/distal/Looks v similar to a small bird Joel identified as scolopacidae (a charidriform), also looking on J rochester flicker, it looked similar also to some of the woodpeckers. Really distinctive, should be able to ID","Tibiotarsus"
"585",1442,2017,NA,564,"18","I23","","DHS","23_VI_14","Mammal","General","medium","","medium mammal","#N/A","Cervical","Frags","","0.1","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","transverse proces","frag","","Cervical/transverse proces/frag/","Cervical"
"586",1443,2017,NA,564,"18","I23","","DHS","23_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"587",1444,2017,NA,573,"18","I23","","DHS","24_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cranium","Temporal","R","0","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Temporal","fragment of petrous temporal, bone that makes us the external auditory meatus; unfused?","Cranium//Temporal/fragment of petrous temporal, bone that makes us the external auditory meatus; unfused?","Cranium"
"588",1445,2017,NA,573,"18","I23","","DHS","24_VI_14","Mammal","General","medium","","medium mammal","#N/A","Rib","","","0.5","5-Shaft only","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft frag","probably dog.","Rib/5-Shaft only/shaft frag/probably dog.","Ribs"
"589",1446,2017,NA,579,"18","J21","","DMC","25_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"590",1447,2017,NA,560,"18","I20","","GMB","23_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","2",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"591",1448,2017,NA,562,"18","I20","","GMB","23_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Ischium","Multiple","","0.1","2-Distal epiphysis","3",1,NA,"","","","","EL","","","",NA,"",0,"","",NA,"","","","",NA,"","","2-Distal epiphysis","Pubis body/ishium","fusing portion of pubic symphysis and distal pubis/ischium","Ischium/2-Distal epiphysis/Pubis body/ishium/fusing portion of pubic symphysis and distal pubis/ischium","Ischium"
"592",1449,2017,NA,562,"18","I20","","GMB","23_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"593",1450,2017,NA,174,"17","I20","","MRD","30_VII_13","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Lumbar","","","0.9","6- whole lenght/size but still broken","4",1,NA,"","","FU","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"33.7","L body","6- whole lenght/size but still broken","","probably deer","Lumbar/6- whole lenght/size but still broken//probably deer","Lumbar"
"594",1451,2017,NA,174,"17","I20","","MRD","30_VII_13","Mammal","General","medium","","medium mammal","#N/A","Cervical","","","1","","",1,NA,"young, but not super young","","UN","","UN","","","",NA,"",0,"","",NA,"","","","",NA,"18.6x26","L body x max width","","","probably dog","Cervical///probably dog","Cervical"
"595",1452,2017,NA,174,"17","I20","","MRD","30_VII_13","Mammal","Leporidae","Sylvilagus","sp.","Cottontail","#N/A","Mt","III","L","1","","",1,NA,"","","FU","","FU","","","",NA,"",0,"","",NA,"","","","",NA,"28.6x2.8x4.5","LxproxWxprodD","","III","DROPPED AND LOST","Mt//III/DROPPED AND LOST","Metatarsal"
"596",1453,2017,NA,174,"17","I20","","MRD","30_VII_13","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Metacarpal","III","L","1","","",1,NA,"young unfused","","UN","PR","UN","","Phone 14_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"21.1x5x6.2","L x distal w x prox w","","III","young dog, probably about 3 months of age","Metacarpal//III/young dog, probably about 3 months of age","Metacarpal"
"597",1454,2017,NA,174,"17","I20","","MRD","30_VII_13","Mammal","Human","","","Human","#N/A","","","","","","",15,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"598",1455,2017,NA,171,"17","I21","","DMC/GMR","30_VII_13","Bird","General","","","Bird","#N/A","shaft","","","0","sliver","?",1,NA,"","","","","","","","",NA,"",0,"","1",NA,"","","","",NA,"","","sliver","","","shaft/sliver//","Shaft frags"
"599",1456,2017,NA,163,"17","I20","","MRD","30_VII_13","Mammal","Rodentia","Sciuridae","sp.","Squirrel","#N/A","Humerus","-","R","0.4","4-Distal and shaft","4",1,NA,"","","ND","PR","FU","","Phone 15_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"8.9","w distal","4-Distal and shaft","Distal","doesn't quite match tree or ground squirrel examples here. Maybe a slightly smaller species. ","Humerus/4-Distal and shaft/Distal/doesn't quite match tree or ground squirrel examples here. Maybe a slightly smaller species. ","Humerus"
"600",1457,2017,NA,163,"17","I20","","MRD","30_VII_13","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Humerus","-","R","0.1","1-Proximal epiphysis","?",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","proximal","","Humerus/1-Proximal epiphysis/proximal/","Humerus"
"601",1458,2017,NA,163,"17","I20","","MRD","30_VII_13","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","Coracoid","-","L","0.1","1-Proximal epiphysis","?",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","1-Proximal epiphysis","proximal","","Coracoid/1-Proximal epiphysis/proximal/","Coracoid"
