"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Comments","R_El.R_info.Portion.Comments","New_El"
"461",461,"2016",0.36,"553","18","K24","","AH","19_VI_14","Shell","Shell","","","Shell","#N/A","shell","","","0","",NA,1,NA,NA,"",NA,NA,NA,"debitage","172-3","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","debitage of shell working, shell is irredescent. Irredescent shells found at Templo Mayor Include Pinctada mazatlanica (mother of pearl) 10-30mm thick, Isognomon bicolor 1-5mm (unlikely) Striostrea prismatica 0.1-5mm thick (could be larger in wild?), Nephroniaia aztecorum (14mm width). This example measures 21.46 x 5.88 x 4.45. The deep grooves and lines of the shell follow the longest axis and appear more natural to me than human made grooves however the shape of the piece and abrasion at one end indicate that this is the result of shellworking. Seems more likely this is part of a large bivalve","other///debitage of shell working, shell is irredescent. Irredescent shells found at Templo Mayor Include Pinctada mazatlanica (mother of pearl) 10-30mm thick, Isognomon bicolor 1-5mm (unlikely) Striostrea prismatica 0.1-5mm thick (could be larger in wild?), Nephroniaia aztecorum (14mm width). This example measures 21.46 x 5.88 x 4.45. The deep grooves and lines of the shell follow the longest axis and appear more natural to me than human made grooves however the shape of the piece and abrasion at one end indicate that this is the result of shellworking. Seems more likely this is part of a large bivalve","Shell"
"462",462,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","cranial","Premaxilla","R","0.9","",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","211","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","Nasal cavity","Almost complete left upper beak of fulica. Length 29.3 mm matches fulica americana over gallinula","cranial/Premaxilla/Nasal cavity/Almost complete left upper beak of fulica. Length 29.3 mm matches fulica americana over gallinula","Cranium"
"463",463,"2016",0.456," ","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ulna","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","212-3","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","length 60.1mm","ulna///length 60.1mm","Ulna"
"464",464,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","radius","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","212-3","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","length 56mm","radius///length 56mm","Radius"
"465",465,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","carpometacarpus","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","212-3","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","38.7mm","carpometacarpus///38.7mm","Carpometacarpus"
"466",466,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","tarsometatarsus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","54.26mm x prox8.23 dist 8.4","tarsometatarsus///54.26mm x prox8.23 dist 8.4","Tarsometatarsus"
"467",467,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","tibiotarsus","","L","0.6","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","214-6","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","shaft and partial tendinal groove","identified by the presence of a fragmented bridge over peroneous profundus","tibiotarsus//shaft and partial tendinal groove/identified by the presence of a fragmented bridge over peroneous profundus","Tibiotarsus"
"468",468,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph1","II","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph1/II//","Phalanx1"
"469",469,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph2","II","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph2/II//","Phalanx2"
"470",470,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph1","III","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph1/III//","Phalanx1"
"471",471,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph1","I","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph1/I//","Phalanx1"
"472",472,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph3","III","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph3/III//","Phalanx3"
"473",473,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","ph2","III","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","ph2/III//","Phalanx2"
"474",474,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","Ph1","IV","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","Ph1/IV//","Phalanx1"
"475",475,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Fulica","americana","American Coot","#N/A","Ph2","IV","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"All fulica in same taphonomic process, yellow bones bovered in dark concretions","on phone","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","","Ph2/IV//","Phalanx2"
"476",476,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","coracoid","","L","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","much larger than other L coracoid in bag. ","coracoid///much larger than other L coracoid in bag. ","Coracoid"
"477",477,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","coracoid","","L","0.7","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","proximal","Same size as duck specimen in lab, same size as R coracoid in this context","coracoid//proximal/Same size as duck specimen in lab, same size as R coracoid in this context","Coracoid"
"478",478,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","coracoid","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","Same size as duck specimen in lab, same size as smaller L coracoid in this context","coracoid///Same size as duck specimen in lab, same size as smaller L coracoid in this context","Coracoid"
"479",479,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","carpometacarpus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About the same size as duck specimen in lab","carpometacarpus///About the same size as duck specimen in lab","Carpometacarpus"
"480",480,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","humerus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About 1cm smaller than duck specimen in lab","humerus///About 1cm smaller than duck specimen in lab","Humerus"
"481",481,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","humerus","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About 1cm smaller than duck specimen in lab","humerus///About 1cm smaller than duck specimen in lab","Humerus"
"482",482,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","ulna","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About 1cm smaller than duck specimen in lab","ulna///About 1cm smaller than duck specimen in lab","Ulna"
"483",483,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","radius","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About 1cm smaller than duck specimen in lab","radius///About 1cm smaller than duck specimen in lab","Radius"
"484",484,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","radius","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About 1cm smaller than duck specimen in lab","radius///About 1cm smaller than duck specimen in lab","Radius"
"485",485,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","scapula","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","About the same size as duck specimen in lab","scapula///About the same size as duck specimen in lab","Scapula"
"486",486,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Anseriformes","cf. Anatidae","","Waterfowl","cf. Anatidae","tibiotarsus","","R","0.5","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","size and shape similar to anatidae, and due to the large number of anatidae in this sample it is likely","tibiotarsus//shaft/size and shape similar to anatidae, and due to the large number of anatidae in this sample it is likely","Tibiotarsus"
"487",487,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","Rallidae","Gallinula","galeata","Gallinule","#N/A","Pelvis Acetabulum","","","0.9","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing fragments of ischium","Two refitting fragments. looks very similar to fulica americana in shape but is substantially smaller. Matches the size and shape of european gallinula, which was only recently distinguished as a seperate species to the American gallinula. Other bones of fulica however are clearly distinguishable as fulica and not gallinula based on their sie. ","Pelvis Acetabulum//missing fragments of ischium/Two refitting fragments. looks very similar to fulica americana in shape but is substantially smaller. Matches the size and shape of european gallinula, which was only recently distinguished as a seperate species to the American gallinula. Other bones of fulica however are clearly distinguishable as fulica and not gallinula based on their sie. ","Pelvis Acetabulum"
"488",488,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","General","","","Bird","#N/A","Vert ND","","","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","Vert ND///","Vert ND"
"489",489,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Bird","General","","","Bird","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","rib or part of pelvis","unknown///rib or part of pelvis","ND frags"
"490",490,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Leporidae","Leporidae","cf. Sylvilagus cuniculaus","cf. Mexican cottontail","cf. Sylvilagus cuniculaus","femur","","R","0.4","3-Proximal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","size of cunicularis, but less robust. Could also be a small lepus. ","femur//proximal/size of cunicularis, but less robust. Could also be a small lepus. ","Femur"
"491",491,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Leporidae","Leporidae","cf. Sylvilagus cuniculaus","cf. Mexican cottontail","cf. Sylvilagus cuniculaus","Pelvis Acetabulum","","L","0.2","",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","acetabulum ","size of cunicularis","Pelvis Acetabulum//acetabulum /size of cunicularis","Pelvis Acetabulum"
"492",492,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","scapula","","R","0.7","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"possibly heat exposed on blade","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","head/neck(distal) and most of blade","two refitting fragments","scapula//head/neck(distal) and most of blade/two refitting fragments","Scapula"
"493",493,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Rodentia","Sciurus","aureogaster","Red-bellied squirrel","#N/A","tibia","","L","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing crest","","tibia//missing crest/","Tibia"
"494",494,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Rodentia","Sciurus","aureogaster","Red-bellied squirrel","#N/A","tibia","","R","1","7- whole and unbroken",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","squished at proximal","tibia///squished at proximal","Tibia"
"495",495,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Rodentia","Sciurus","aureogaster","Red-bellied squirrel","#N/A","femur","","L","0.6","3-Proximal and shaft",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal","Head in process of fusing but rest unfused","femur//proximal/Head in process of fusing but rest unfused","Femur"
"496",496,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","General","small","","small mammal","#N/A","Cervical","7","","1","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","appears unfused. looks like large leporidae, but missing ventral holes, likely sed. ","Cervical/7//appears unfused. looks like large leporidae, but missing ventral holes, likely sed. ","Cervical"
"497",497,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","tibia","","R","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing fibula","","tibia//missing fibula/","Tibia"
"498",498,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Tth Low","I","R","1","",NA,1,NA,NA,"",NA,NA,NA,"partially charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","","charred on the distal exterior","Tth Low/I//charred on the distal exterior","Tth Low"
"499",499,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Thoracic","","","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","concave","","Thoracic//concave/","Thoracic"
"500",500,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","rib","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"one charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","one long and thin, one short and wide. - from different parts of the ribcage","rib//shaft/one long and thin, one short and wide. - from different parts of the ribcage","Ribs"
"501",501,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Carnivora","Nasua","narica","Coati","#N/A","Mand/Tth","","R","0.8","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"possible heat exposure","206-7","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing coranoid process and all dentition except pm2,3","about 7cm long from mandibular condyle to incisor sockets","Mand/Tth//missing coranoid process and all dentition except pm2,3/about 7cm long from mandibular condyle to incisor sockets","Humerus"
"502",502,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","other","Ossified costal cartilage","","?","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","other/Ossified costal cartilage//","Other"
"503",503,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","Human","","","Human","#N/A","","","","0","8- pieces grouped together ",NA,2,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","///",NA
"504",504,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","General","","","mammal","#N/A","Tool","Needle","","?","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","point","30mm","Tool/Needle/point/30mm","Tool"
"505",505,"2016",0.495,"686","18","I22","","DHS","10_VII_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,2,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"506",506,"2016",0.42,"645","18","L11","","AH","3_VII_14","Bird","Passeriformes","Corvus","corax","Raven","#N/A","tibiotarsus","","R","0.4","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","229-30","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","12.7 width","tibiotarsus//4-Distal and shaft/12.7 width","Tibiotarsus"
"507",507,"2016",0.42,"645","18","L11","","AH","3_VII_14","Bird","Passeriformes","Corvus","corax","Raven","#N/A","tarsometatarsus","","R","0.3","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","229-30","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","width 10.00","tarsometatarsus//4-Distal and shaft/width 10.00","Tarsometatarsus"
"508",508,"2016",0.42,"645","18","L11","","AH","3_VII_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","coracoid","","L","0.7","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","proximal, missing very proximal tuberosity","","coracoid//proximal, missing very proximal tuberosity/","Coracoid"
"509",509,"2016",0.42,"645","18","L11","","AH","3_VII_14","Bird","General","medium-large","","medium-large bird","#N/A","coracoid","","R","0.7","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","","coracoid//shaft/","Coracoid"
"510",510,"2016",0.42,"645","18","L11","","AH","3_VII_14","Mammal","Artiodactyla","Mazama","sp.","Brocket deer","#N/A","Ph1","","","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","227-8","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","matches size for mazama over odocoileus, weird bone on palmer surface, length, proximal, distal:34, 9.34x8.21 (wxd), 10.56x12.66","Ph1///matches size for mazama over odocoileus, weird bone on palmer surface, length, proximal, distal:34, 9.34x8.21 (wxd), 10.56x12.66","Phalanx1"
